PA296XQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA296XQ,PA29 6XQ,,,,other,Postcode,169402,646212,3500,18000,,,,,,,Tayinloan / Taigh an Loin,http://data.ordnancesurvey.co.uk/id/4000000074551959,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA417AD,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA417AD,PA41 7AD,,,,other,Postcode,164267,647851,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA286QJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA286QJ,PA28 6QJ,,,,other,Postcode,178719,640874,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA296XD,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA296XD,PA29 6XD,,,,other,Postcode,168009,640262,3500,18000,,,,,,,Muasdale,http://data.ordnancesurvey.co.uk/id/4000000074578977,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA417AA,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA417AA,PA41 7AA,,,,other,Postcode,165138,649609,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA296YA,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA296YA,PA29 6YA,,,,other,Postcode,175646,659980,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA296XP,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA296XP,PA29 6XP,,,,other,Postcode,176490,656274,3500,18000,,,,,,,Clachan / An Clachan,http://data.ordnancesurvey.co.uk/id/4000000074552722,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA296YP,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA296YP,PA29 6YP,,,,other,Postcode,176447,656133,3500,18000,,,,,,,Clachan / An Clachan,http://data.ordnancesurvey.co.uk/id/4000000074552722,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA296WL,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA296WL,PA29 6WL,,,,other,Postcode,177667,654507,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA296XN,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA296XN,PA29 6XN,,,,other,Postcode,176487,658073,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA296XG,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA296XG,PA29 6XG,,,,other,Postcode,170811,648499,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA417AE,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA417AE,PA41 7AE,,,,other,Postcode,164813,648609,3500,18000,,,,,,,Ardminish,http://data.ordnancesurvey.co.uk/id/4000000074551960,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA417AB,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA417AB,PA41 7AB,,,,other,Postcode,164849,648458,3500,18000,,,,,,,Ardminish,http://data.ordnancesurvey.co.uk/id/4000000074551960,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000004878289,http://data.ordnancesurvey.co.uk/id/4000000004878289,Raon Mor,,,,transportNetwork,Named Road,164835,648890,1000,20000,164807,648867,164871,648900,PA41,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA41,Ardminish,http://data.ordnancesurvey.co.uk/id/4000000074551960,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000004875785,http://data.ordnancesurvey.co.uk/id/4000000004875785,Long Rigg,,,,transportNetwork,Named Road,176531,656268,2000,20000,176428,656231,176660,656295,PA29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA29,Clachan / An Clachan,http://data.ordnancesurvey.co.uk/id/4000000074552722,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000004878288,http://data.ordnancesurvey.co.uk/id/4000000004878288,Grianan,,,,transportNetwork,Named Road,164829,648590,1000,20000,164789,648558,164871,648628,PA41,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA41,Ardminish,http://data.ordnancesurvey.co.uk/id/4000000074551960,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074603129,http://data.ordnancesurvey.co.uk/id/4000000074603129,Narachan Hill,,,,landform,Hill Or Mountain,175428,647135,1000,300000,175178,646885,175678,647385,PA29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA29,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074606491,http://data.ordnancesurvey.co.uk/id/4000000074606491,Cleit Dhubh,,,,landform,Island,168433,643293,1000,800000,168174,643043,168674,643543,PA29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA29,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074597375,http://data.ordnancesurvey.co.uk/id/4000000074597375,Rubha Buidhe,,,,landform,Other Coastal Landform,166552,654248,1000,20000,166303,653998,166803,654498,PA41,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA41,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074608237,http://data.ordnancesurvey.co.uk/id/4000000074608237,Eilean Imireach,,,,landform,Island,166243,651457,1000,800000,165993,651203,166493,651703,PA41,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA41,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074795858,http://data.ordnancesurvey.co.uk/id/4000000074795858,Ceann an t-Sàilein,,,,hydrography,Tidal Water,165222,648141,1000,150000,164972,647891,165472,648391,PA41,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA41,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074715333,http://data.ordnancesurvey.co.uk/id/4000000074715333,Carraig an Leth-taoibh,,,,landform,Other Coastal Landform,163268,645827,1000,20000,163019,645562,163519,646062,PA41,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA41,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074603143,http://data.ordnancesurvey.co.uk/id/4000000074603143,Mullach Dubh,,,,landform,Hill Or Mountain,178391,655586,1000,300000,178141,655336,178641,655836,PA29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA29,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074602710,http://data.ordnancesurvey.co.uk/id/4000000074602710,Cnoc nan Iteag,,,,landform,Hill Or Mountain,171877,649227,1000,300000,171627,648977,172127,649477,PA29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA29,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074799790,http://data.ordnancesurvey.co.uk/id/4000000074799790,Loch a' Mhuilinn,,,,hydrography,Inland Water,179739,648141,2000,500000,179489,647870,179989,648370,PA28,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA28,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074785533,http://data.ordnancesurvey.co.uk/id/4000000074785533,Port an t-Samhlaidh,,,,hydrography,Tidal Water,163205,648231,1000,150000,162950,647982,163450,648482,PA41,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA41,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074603140,http://data.ordnancesurvey.co.uk/id/4000000074603140,Cruach Mhic Gougain,,,,landform,Hill Or Mountain,175409,650251,1000,300000,175159,650001,175659,650501,PA29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA29,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074594356,http://data.ordnancesurvey.co.uk/id/4000000074594356,Cnoc Reamhar,,,,landform,Hill Or Mountain,179732,642807,1000,300000,179482,642557,179982,643057,PA28,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA28,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074779413,http://data.ordnancesurvey.co.uk/id/4000000074779413,Cnoc an Itich,,,,landform,Hill Or Mountain,166177,654403,1000,300000,165927,654153,166427,654653,PA41,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA41,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074799656,http://data.ordnancesurvey.co.uk/id/4000000074799656,Loch Tana,,,,hydrography,Inland Water,179798,647233,3000,500000,179624,646983,180124,647483,PA28,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA28,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074607774,http://data.ordnancesurvey.co.uk/id/4000000074607774,Sgeir a' Caolas,,,,landform,Island,166979,647517,1000,800000,166729,647267,167229,647767,PA41,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA41,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074785749,http://data.ordnancesurvey.co.uk/id/4000000074785749,Slochd na Togsaide,,,,hydrography,Bay,163645,650423,1000,150000,163406,650171,163906,650671,PA41,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA41,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074782118,http://data.ordnancesurvey.co.uk/id/4000000074782118,Cnoc Odhar,,,,landform,Hill Or Mountain,174948,652327,1000,300000,174698,652077,175198,652577,PA29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA29,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074785486,http://data.ordnancesurvey.co.uk/id/4000000074785486,Port na h-Uamha,,,,hydrography,Tidal Water,165950,654315,1000,150000,165706,654066,166206,654566,PA41,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA41,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074785498,http://data.ordnancesurvey.co.uk/id/4000000074785498,Port Cùil,,,,hydrography,Bay,163276,645675,1000,150000,163027,645422,163527,645922,PA41,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA41,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074801679,http://data.ordnancesurvey.co.uk/id/4000000074801679,Loch Ulagadale,,,,hydrography,Inland Water,173914,646660,3000,500000,173632,646411,174132,646911,PA29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA29,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074785449,http://data.ordnancesurvey.co.uk/id/4000000074785449,An Fhang,,,,hydrography,Tidal Water,165302,652978,1000,150000,165061,652729,165561,653229,PA41,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA41,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074785592,http://data.ordnancesurvey.co.uk/id/4000000074785592,An Sàilean,,,,hydrography,Tidal Water,165651,650814,1000,150000,165366,650510,165866,651010,PA41,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA41,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074789108,http://data.ordnancesurvey.co.uk/id/4000000074789108,Port Bàn,,,,hydrography,Bay,165821,649322,1000,150000,165566,649118,166066,649618,PA41,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA41,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074779126,http://data.ordnancesurvey.co.uk/id/4000000074779126,Cnoc Steallaig,,,,landform,Hill Or Mountain,171918,648278,1000,300000,171668,648028,172168,648528,PA29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA29,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074606490,http://data.ordnancesurvey.co.uk/id/4000000074606490,Sgeir Chaol,,,,landform,Island,168095,642369,1000,800000,167845,642126,168345,642626,PA29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA29,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
