TD90PS,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90PS,TD9 0PS,,,,other,Postcode,338258,606267,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD97PP,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD97PP,TD9 7PP,,,,other,Postcode,338274,609892,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD75HU,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD75HU,TD7 5HU,,,,other,Postcode,329306,616305,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD75HT,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD75HT,TD7 5HT,,,,other,Postcode,330568,618306,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD75JA,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD75JA,TD7 5JA,,,,other,Postcode,326258,614400,3500,18000,,,,,,,Ettrick,http://data.ordnancesurvey.co.uk/id/4000000074556434,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD97NQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD97NQ,TD9 7NQ,,,,other,Postcode,332183,614069,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD75HX,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD75HX,TD7 5HX,,,,other,Postcode,328089,614960,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD97NG,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD97NG,TD9 7NG,,,,other,Postcode,334780,616049,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD75LJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD75LJ,TD7 5LJ,,,,other,Postcode,322509,617110,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD97PS,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD97PS,TD9 7PS,,,,other,Postcode,334569,607571,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD75HS,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD75HS,TD7 5HS,,,,other,Postcode,332307,619970,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD75HY,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD75HY,TD7 5HY,,,,other,Postcode,327803,613564,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD75JB,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD75JB,TD7 5JB,,,,other,Postcode,323916,613865,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD75JD,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD75JD,TD7 5JD,,,,other,Postcode,320779,610828,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG130QP,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG130QP,DG13 0QP,,,,other,Postcode,323665,604205,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD97PN,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD97PN,TD9 7PN,,,,other,Postcode,339221,611653,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD97PR,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD97PR,TD9 7PR,,,,other,Postcode,336959,608751,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG130QN,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG130QN,DG13 0QN,,,,other,Postcode,322299,601110,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG130QT,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG130QT,DG13 0QT,,,,other,Postcode,326240,600416,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000006306919,http://data.ordnancesurvey.co.uk/id/4000000006306919,A708,,,,transportNetwork,Numbered Road,323404,619377,244000,1000000,308521,604448,346049,630016,TD7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD7,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000006331437,http://data.ordnancesurvey.co.uk/id/4000000006331437,B711,,,,transportNetwork,Numbered Road,339035,614942,116000,250000,330273,613317,348166,617630,TD9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD9,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb5000005233053833,http://data.ordnancesurvey.co.uk/id/5000005233053833,Drove Road,,,,transportNetwork,Named Road,338162,611871,3000,20000,337954,611823,338351,611880,TD9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD9,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000006306918,http://data.ordnancesurvey.co.uk/id/4000000006306918,B709,,,,transportNetwork,Numbered Road,330523,618450,250000,452000,323697,584669,340550,654194,TD7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD7,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074775432,http://data.ordnancesurvey.co.uk/id/4000000074775432,Course Head,,,,landform,Other Landform,333050,616444,4000,15000,332760,616113,333339,616768,TD9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD9,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074793408,http://data.ordnancesurvey.co.uk/id/4000000074793408,Shaws Under Loch,,,,hydrography,Inland Water,339562,619468,4000,500000,339286,619142,339837,619711,TD7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD7,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074607260,http://data.ordnancesurvey.co.uk/id/4000000074607260,Calfshaw Head,,,,landform,Hill Or Mountain,338583,607479,1000,300000,338333,607229,338833,607729,TD9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD9,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074718904,http://data.ordnancesurvey.co.uk/id/4000000074718904,Lang Hope,,,,landform,Valley,338302,600464,4000,800000,337993,600215,338568,600715,TD9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD9,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074775473,http://data.ordnancesurvey.co.uk/id/4000000074775473,Muckle Hill,,,,landform,Hill Or Mountain,335011,617272,1000,300000,334761,617022,335261,617522,TD9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD9,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074652042,http://data.ordnancesurvey.co.uk/id/4000000074652042,Gamescleuch Wood,,,,landcover,Woodland Or Forest,328272,614356,5000,400000,327938,614049,328779,614662,TD7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD7,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074606452,http://data.ordnancesurvey.co.uk/id/4000000074606452,Ashy Bank,,,,landform,Hill Or Mountain,320737,601368,1000,300000,320487,601118,320987,601618,DG13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG13,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074607263,http://data.ordnancesurvey.co.uk/id/4000000074607263,Bald Hill,,,,landform,Hill Or Mountain,333482,610850,1000,300000,333232,610600,333732,611100,TD9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD9,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074608950,http://data.ordnancesurvey.co.uk/id/4000000074608950,Ladshaw Fell,,,,landform,Hill Or Mountain,331282,604415,1000,300000,331032,604165,331532,604665,TD9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD9,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074716798,http://data.ordnancesurvey.co.uk/id/4000000074716798,Dry Cleuch,,,,landform,Valley,321834,617226,3000,800000,321584,616984,322084,617484,TD7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD7,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074608982,http://data.ordnancesurvey.co.uk/id/4000000074608982,Blaeberry Hill,,,,landform,Hill Or Mountain,320002,604406,1000,300000,319752,604156,320252,604656,DG13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG13,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074604738,http://data.ordnancesurvey.co.uk/id/4000000074604738,Rashy Hill,,,,landform,Hill Or Mountain,336049,606601,1000,300000,335799,606351,336299,606851,TD9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD9,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074610918,http://data.ordnancesurvey.co.uk/id/4000000074610918,Scabcleuch Hill,,,,landform,Hill Or Mountain,323854,614799,1000,300000,323604,614549,324104,615049,TD7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD7,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074598855,http://data.ordnancesurvey.co.uk/id/4000000074598855,Nether Scar,,,,landform,Valley,320232,611435,2000,800000,319978,611185,320478,611685,TD7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD7,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074608539,http://data.ordnancesurvey.co.uk/id/4000000074608539,Glenkerry Hill,,,,landform,Hill Or Mountain,325321,610681,1000,300000,325071,610431,325571,610931,TD7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD7,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074762872,http://data.ordnancesurvey.co.uk/id/4000000074762872,Little Hill,,,,landform,Hill Or Mountain,325179,604621,1000,300000,324929,604371,325429,604871,DG13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG13,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074608947,http://data.ordnancesurvey.co.uk/id/4000000074608947,South Grain Rig,,,,landform,Hill Or Mountain,329554,602321,1000,300000,329304,602071,329804,602571,DG13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG13,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074607688,http://data.ordnancesurvey.co.uk/id/4000000074607688,Coutlair Knowe,,,,landform,Hill Or Mountain,333526,611921,1000,300000,333276,611671,333776,612171,TD9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD9,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074652043,http://data.ordnancesurvey.co.uk/id/4000000074652043,Craik Forest,,,,landcover,Woodland Or Forest,332390,610280,78000,400000,327846,604284,338725,616276,TD9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD9,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074810378,http://data.ordnancesurvey.co.uk/id/4000000074810378,Lamblair Knowe,,,,landform,Hill Or Mountain,329211,603643,1000,300000,328961,603393,329461,603893,DG13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG13,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074610919,http://data.ordnancesurvey.co.uk/id/4000000074610919,Cossars Hill,,,,landform,Hill Or Mountain,322743,614228,1000,300000,322493,613978,322993,614478,TD7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TD7,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
