osgb4000000074556055,http://data.ordnancesurvey.co.uk/id/4000000074556055,Biddlestone,,,,populatedPlace,Hamlet,396059,608278,5000,25000,395070,608100,396719,608600,NE65,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NE65,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Biddlestone,
osgb4000000074556058,http://data.ordnancesurvey.co.uk/id/4000000074556058,Alwinton,,,,populatedPlace,Hamlet,392120,606325,5000,25000,391839,606155,392339,606655,NE65,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NE65,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Alwinton,http://sws.geonames.org/2657376
NE657BG,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657BG,NE65 7BG,,,,other,Postcode,392834,607203,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657BT,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657BT,NE65 7BT,,,,other,Postcode,385368,612162,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657DL,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657DL,NE65 7DL,,,,other,Postcode,394174,604816,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE664JL,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE664JL,NE66 4JL,,,,other,Postcode,399231,619833,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657AY,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657AY,NE65 7AY,,,,other,Postcode,392097,601115,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657DS,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657DS,NE65 7DS,,,,other,Postcode,395099,608198,3500,18000,,,,,,,Biddlestone,http://data.ordnancesurvey.co.uk/id/4000000074556055,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657DW,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657DW,NE65 7DW,,,,other,Postcode,395626,607108,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657HF,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657HF,NE65 7HF,,,,other,Postcode,398101,606083,3500,18000,,,,,,,Burradon,http://data.ordnancesurvey.co.uk/id/4000000074555666,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657XX,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657XX,NE65 7XX,,,,other,Postcode,398989,607662,3500,18000,,,,,,,Netherton,http://data.ordnancesurvey.co.uk/id/4000000074556054,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657BZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657BZ,NE65 7BZ,,,,other,Postcode,388189,610099,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657DN,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657DN,NE65 7DN,,,,other,Postcode,396262,605572,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE664UG,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE664UG,NE66 4UG,,,,other,Postcode,398129,610104,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657HA,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657HA,NE65 7HA,,,,other,Postcode,399162,607918,3500,18000,,,,,,,Netherton,http://data.ordnancesurvey.co.uk/id/4000000074556054,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657BH,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657BH,NE65 7BH,,,,other,Postcode,391339,606332,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657AQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657AQ,NE65 7AQ,,,,other,Postcode,397154,602271,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657BU,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657BU,NE65 7BU,,,,other,Postcode,388560,614443,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657BL,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657BL,NE65 7BL,,,,other,Postcode,389032,606278,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657HS,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657HS,NE65 7HS,,,,other,Postcode,398675,607764,3500,18000,,,,,,,Netherton,http://data.ordnancesurvey.co.uk/id/4000000074556054,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657DJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657DJ,NE65 7DJ,,,,other,Postcode,394678,605358,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657AF,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657AF,NE65 7AF,,,,other,Postcode,395896,604852,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE191HP,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE191HP,NE19 1HP,,,,other,Postcode,386934,600150,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE664NA,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE664NA,NE66 4NA,,,,other,Postcode,397154,615366,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657DP,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657DP,NE65 7DP,,,,other,Postcode,394395,606996,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657EP,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657EP,NE65 7EP,,,,other,Postcode,399922,604818,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657AN,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657AN,NE65 7AN,,,,other,Postcode,396636,600372,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657LL,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657LL,NE65 7LL,,,,other,Postcode,398143,600379,3500,18000,,,,,,,Hepple,http://data.ordnancesurvey.co.uk/id/4000000074555663,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657LW,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657LW,NE65 7LW,,,,other,Postcode,399536,600196,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657LG,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657LG,NE65 7LG,,,,other,Postcode,399629,601313,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657HG,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657HG,NE65 7HG,,,,other,Postcode,397971,605734,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE664NZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE664NZ,NE66 4NZ,,,,other,Postcode,393426,615284,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE664LY,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE664LY,NE66 4LY,,,,other,Postcode,398389,616323,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE664TJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE664TJ,NE66 4TJ,,,,other,Postcode,399728,611017,3500,18000,,,,,,,Alnham,http://data.ordnancesurvey.co.uk/id/4000000074556057,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657LQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657LQ,NE65 7LQ,,,,other,Postcode,398723,600652,3500,18000,,,,,,,Hepple,http://data.ordnancesurvey.co.uk/id/4000000074555663,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657HL,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657HL,NE65 7HL,,,,other,Postcode,398387,607901,3500,18000,,,,,,,Netherton,http://data.ordnancesurvey.co.uk/id/4000000074556054,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657DZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657DZ,NE65 7DZ,,,,other,Postcode,393537,609536,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657DT,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657DT,NE65 7DT,,,,other,Postcode,395947,608299,3500,18000,,,,,,,Biddlestone,http://data.ordnancesurvey.co.uk/id/4000000074556055,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657BP,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657BP,NE65 7BP,,,,other,Postcode,386697,610716,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657BQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657BQ,NE65 7BQ,,,,other,Postcode,392047,606327,3500,18000,,,,,,,Alwinton,http://data.ordnancesurvey.co.uk/id/4000000074556058,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE664TN,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE664TN,NE66 4TN,,,,other,Postcode,399424,610606,3500,18000,,,,,,,Alnham,http://data.ordnancesurvey.co.uk/id/4000000074556057,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657BE,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657BE,NE65 7BE,,,,other,Postcode,392342,605707,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657HJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657HJ,NE65 7HJ,,,,other,Postcode,397380,607531,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657AB,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657AB,NE65 7AB,,,,other,Postcode,393995,604228,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657HE,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657HE,NE65 7HE,,,,other,Postcode,398690,607700,3500,18000,,,,,,,Netherton,http://data.ordnancesurvey.co.uk/id/4000000074556054,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657DF,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657DF,NE65 7DF,,,,other,Postcode,393540,604643,3500,18000,,,,,,,Harbottle,http://data.ordnancesurvey.co.uk/id/4000000074556053,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657DA,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657DA,NE65 7DA,,,,other,Postcode,391163,609936,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
NE657HH,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE657HH,NE65 7HH,,,,other,Postcode,396437,606837,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
