TD90QJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90QJ,TD9 0QJ,,,,other,Postcode,348016,587099,3500,18000,,,,,,,Copshaw Holm / Newcastleton,http://data.ordnancesurvey.co.uk/id/4000000074548454,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90SJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90SJ,TD9 0SJ,,,,other,Postcode,350655,593483,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90QX,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90QX,TD9 0QX,,,,other,Postcode,348167,587587,3500,18000,,,,,,,Copshaw Holm / Newcastleton,http://data.ordnancesurvey.co.uk/id/4000000074548454,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90SQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90SQ,TD9 0SQ,,,,other,Postcode,352489,593289,3500,18000,,,,,,,Steele Road,http://data.ordnancesurvey.co.uk/id/4000000074549589,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90QA,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90QA,TD9 0QA,,,,other,Postcode,348382,586205,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90TF,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90TF,TD9 0TF,,,,other,Postcode,347930,585629,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90SP,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90SP,TD9 0SP,,,,other,Postcode,356778,599775,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90TY,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90TY,TD9 0TY,,,,other,Postcode,349280,588212,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90RQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90RQ,TD9 0RQ,,,,other,Postcode,348560,587740,3500,18000,,,,,,,Copshaw Holm / Newcastleton,http://data.ordnancesurvey.co.uk/id/4000000074548454,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90TD,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90TD,TD9 0TD,,,,other,Postcode,350244,587511,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90LX,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90LX,TD9 0LX,,,,other,Postcode,350705,595210,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90QL,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90QL,TD9 0QL,,,,other,Postcode,348249,587239,3500,18000,,,,,,,Copshaw Holm / Newcastleton,http://data.ordnancesurvey.co.uk/id/4000000074548454,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90TQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90TQ,TD9 0TQ,,,,other,Postcode,345371,583747,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90QY,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90QY,TD9 0QY,,,,other,Postcode,347905,587550,3500,18000,,,,,,,Copshaw Holm / Newcastleton,http://data.ordnancesurvey.co.uk/id/4000000074548454,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90SH,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90SH,TD9 0SH,,,,other,Postcode,350823,594882,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90TB,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90TB,TD9 0TB,,,,other,Postcode,349109,588001,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG130HS,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG130HS,DG13 0HS,,,,other,Postcode,340216,585159,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90QD,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90QD,TD9 0QD,,,,other,Postcode,348291,587521,3500,18000,,,,,,,Copshaw Holm / Newcastleton,http://data.ordnancesurvey.co.uk/id/4000000074548454,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG140RT,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG140RT,DG14 0RT,,,,other,Postcode,344198,580201,3500,18000,,,,,,,Caulside,http://data.ordnancesurvey.co.uk/id/4000000074554106,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90TN,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90TN,TD9 0TN,,,,other,Postcode,349805,585710,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90LP,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90LP,TD9 0LP,,,,other,Postcode,340111,599707,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90RJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90RJ,TD9 0RJ,,,,other,Postcode,348529,587598,3500,18000,,,,,,,Copshaw Holm / Newcastleton,http://data.ordnancesurvey.co.uk/id/4000000074548454,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90RU,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90RU,TD9 0RU,,,,other,Postcode,348333,587820,3500,18000,,,,,,,Copshaw Holm / Newcastleton,http://data.ordnancesurvey.co.uk/id/4000000074548454,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG140RZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG140RZ,DG14 0RZ,,,,other,Postcode,340534,580099,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90TU,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90TU,TD9 0TU,,,,other,Postcode,352542,585218,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90RF,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90RF,TD9 0RF,,,,other,Postcode,348493,587691,3500,18000,,,,,,,Copshaw Holm / Newcastleton,http://data.ordnancesurvey.co.uk/id/4000000074548454,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG130HT,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG130HT,DG13 0HT,,,,other,Postcode,340431,588311,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90NB,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90NB,TD9 0NB,,,,other,Postcode,350438,599208,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
CA65QJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/CA65QJ,CA6 5QJ,,,,other,Postcode,347648,580852,3500,18000,,,,,,,,,,Carlisle,http://data.ordnancesurvey.co.uk/id/7000000000012712,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
TD90SW,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90SW,TD9 0SW,,,,other,Postcode,356383,596659,3500,18000,,,,,,,Saughtree,http://data.ordnancesurvey.co.uk/id/4000000074549942,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90QQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90QQ,TD9 0QQ,,,,other,Postcode,348059,587283,3500,18000,,,,,,,Copshaw Holm / Newcastleton,http://data.ordnancesurvey.co.uk/id/4000000074548454,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90RA,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90RA,TD9 0RA,,,,other,Postcode,348418,587751,3500,18000,,,,,,,Copshaw Holm / Newcastleton,http://data.ordnancesurvey.co.uk/id/4000000074548454,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90QZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90QZ,TD9 0QZ,,,,other,Postcode,348268,587661,3500,18000,,,,,,,Copshaw Holm / Newcastleton,http://data.ordnancesurvey.co.uk/id/4000000074548454,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90QS,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90QS,TD9 0QS,,,,other,Postcode,348360,587441,3500,18000,,,,,,,Copshaw Holm / Newcastleton,http://data.ordnancesurvey.co.uk/id/4000000074548454,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90LT,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90LT,TD9 0LT,,,,other,Postcode,346963,597089,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90QF,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90QF,TD9 0QF,,,,other,Postcode,348101,587304,3500,18000,,,,,,,Copshaw Holm / Newcastleton,http://data.ordnancesurvey.co.uk/id/4000000074548454,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90SL,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90SL,TD9 0SL,,,,other,Postcode,354635,594517,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90LZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90LZ,TD9 0LZ,,,,other,Postcode,351269,598122,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
NE481HU,http://data.ordnancesurvey.co.uk/id/postcodeunit/NE481HU,NE48 1HU,,,,other,Postcode,359573,589546,3500,18000,,,,,,,,,,,,,Northumberland,http://data.ordnancesurvey.co.uk/id/7000000000043674,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
TD90SR,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90SR,TD9 0SR,,,,other,Postcode,359712,598169,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90LS,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90LS,TD9 0LS,,,,other,Postcode,344758,596303,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG140RY,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG140RY,DG14 0RY,,,,other,Postcode,341153,580745,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90SN,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90SN,TD9 0SN,,,,other,Postcode,354837,595194,3500,18000,,,,,,,,,,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
TD90QR,http://data.ordnancesurvey.co.uk/id/postcodeunit/TD90QR,TD9 0QR,,,,other,Postcode,348288,587445,3500,18000,,,,,,,Copshaw Holm / Newcastleton,http://data.ordnancesurvey.co.uk/id/4000000074548454,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Scottish Borders,http://data.ordnancesurvey.co.uk/id/7000000000036552,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
