AB438WD,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438WD,AB43 8WD,,,,other,Postcode,404211,864916,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438UP,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438UP,AB43 8UP,,,,other,Postcode,401194,861842,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438UN,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438UN,AB43 8UN,,,,other,Postcode,400475,860232,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438YQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438YQ,AB43 8YQ,,,,other,Postcode,404563,863656,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438UR,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438UR,AB43 8UR,,,,other,Postcode,401598,862259,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438WF,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438WF,AB43 8WF,,,,other,Postcode,404298,864911,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438XP,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438XP,AB43 8XP,,,,other,Postcode,403791,861246,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438WP,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438WP,AB43 8WP,,,,other,Postcode,404114,865120,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438XX,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438XX,AB43 8XX,,,,other,Postcode,404313,865134,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438XS,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438XS,AB43 8XS,,,,other,Postcode,402541,860605,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438ZF,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438ZF,AB43 8ZF,,,,other,Postcode,404777,862749,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438ZT,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438ZT,AB43 8ZT,,,,other,Postcode,405365,863198,3500,18000,,,,,,,St Combs,http://data.ordnancesurvey.co.uk/id/4000000074545425,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438WG,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438WG,AB43 8WG,,,,other,Postcode,403889,864829,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438XL,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438XL,AB43 8XL,,,,other,Postcode,405500,862120,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438YD,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438YD,AB43 8YD,,,,other,Postcode,404213,864822,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438XB,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438XB,AB43 8XB,,,,other,Postcode,403246,862347,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438XN,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438XN,AB43 8XN,,,,other,Postcode,405281,861007,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438XH,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438XH,AB43 8XH,,,,other,Postcode,404903,862268,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438WT,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438WT,AB43 8WT,,,,other,Postcode,403685,865548,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438ZZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438ZZ,AB43 8ZZ,,,,other,Postcode,405347,863063,3500,18000,,,,,,,St Combs,http://data.ordnancesurvey.co.uk/id/4000000074545425,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438WB,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438WB,AB43 8WB,,,,other,Postcode,404135,864889,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438TR,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438TR,AB43 8TR,,,,other,Postcode,402179,863035,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438UX,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438UX,AB43 8UX,,,,other,Postcode,403002,863002,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438ZY,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438ZY,AB43 8ZY,,,,other,Postcode,405596,863182,3500,18000,,,,,,,St Combs,http://data.ordnancesurvey.co.uk/id/4000000074545425,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438YG,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438YG,AB43 8YG,,,,other,Postcode,403738,864687,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438WE,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438WE,AB43 8WE,,,,other,Postcode,404054,864853,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438ZP,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438ZP,AB43 8ZP,,,,other,Postcode,405419,863243,3500,18000,,,,,,,St Combs,http://data.ordnancesurvey.co.uk/id/4000000074545425,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438ZS,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438ZS,AB43 8ZS,,,,other,Postcode,405605,862995,3500,18000,,,,,,,St Combs,http://data.ordnancesurvey.co.uk/id/4000000074545425,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438WH,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438WH,AB43 8WH,,,,other,Postcode,403705,864749,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438TD,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438TD,AB43 8TD,,,,other,Postcode,404424,864913,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438YA,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438YA,AB43 8YA,,,,other,Postcode,404337,865150,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438TS,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438TS,AB43 8TS,,,,other,Postcode,400770,863156,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438XU,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438XU,AB43 8XU,,,,other,Postcode,404311,865064,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438YF,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438YF,AB43 8YF,,,,other,Postcode,403941,864812,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438YE,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438YE,AB43 8YE,,,,other,Postcode,403654,864704,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438WL,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438WL,AB43 8WL,,,,other,Postcode,403892,865283,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438UT,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438UT,AB43 8UT,,,,other,Postcode,404184,863131,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438ZU,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438ZU,AB43 8ZU,,,,other,Postcode,405438,863161,3500,18000,,,,,,,St Combs,http://data.ordnancesurvey.co.uk/id/4000000074545425,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438XA,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438XA,AB43 8XA,,,,other,Postcode,402290,862715,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438YS,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438YS,AB43 8YS,,,,other,Postcode,405368,862934,3500,18000,,,,,,,St Combs,http://data.ordnancesurvey.co.uk/id/4000000074545425,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438YT,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438YT,AB43 8YT,,,,other,Postcode,405261,863477,3500,18000,,,,,,,St Combs,http://data.ordnancesurvey.co.uk/id/4000000074545425,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438XY,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438XY,AB43 8XY,,,,other,Postcode,404335,865089,3500,18000,,,,,,,Inverallochy,http://data.ordnancesurvey.co.uk/id/4000000074545426,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB438TQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB438TQ,AB43 8TQ,,,,other,Postcode,402762,864477,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
