osgb4000000074541572,http://data.ordnancesurvey.co.uk/id/4000000074541572,Sourin,,,,populatedPlace,Other Settlement,343400,1031552,15000,25000,342078,1030340,344372,1032383,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074577929,http://data.ordnancesurvey.co.uk/id/4000000074577929,Guith,,,,populatedPlace,Hamlet,355335,1036667,5000,25000,354926,1036161,355700,1036910,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172PT,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172PT,KW17 2PT,,,,other,Postcode,340045,1027655,3500,18000,,,,,,,Frotoft,http://data.ordnancesurvey.co.uk/id/4000000074575081,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172QD,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172QD,KW17 2QD,,,,other,Postcode,346797,1029553,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172HB,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172HB,KW17 2HB,,,,other,Postcode,340491,1022713,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172PU,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172PU,KW17 2PU,,,,other,Postcode,343591,1027638,3500,18000,,,,,,,Brinian,http://data.ordnancesurvey.co.uk/id/4000000074554270,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172PR,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172PR,KW17 2PR,,,,other,Postcode,343834,1031120,3500,18000,,,,,,,Sourin,http://data.ordnancesurvey.co.uk/id/4000000074541572,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172EZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172EZ,KW17 2EZ,,,,other,Postcode,341583,1020301,3500,18000,,,,,,,Gorseness,http://data.ordnancesurvey.co.uk/id/4000000074578146,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172PZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172PZ,KW17 2PZ,,,,other,Postcode,343550,1027560,3500,18000,,,,,,,Brinian,http://data.ordnancesurvey.co.uk/id/4000000074554270,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172TY,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172TY,KW17 2TY,,,,other,Postcode,343474,1021948,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172AB,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172AB,KW17 2AB,,,,other,Postcode,356905,1036557,3500,18000,,,,,,,Mill Bay,http://data.ordnancesurvey.co.uk/id/4000000074335831,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172EB,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172EB,KW17 2EB,,,,other,Postcode,352728,1020020,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172HA,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172HA,KW17 2HA,,,,other,Postcode,340233,1022230,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172AA,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172AA,KW17 2AA,,,,other,Postcode,356219,1030832,3500,18000,,,,,,,Backaland,http://data.ordnancesurvey.co.uk/id/4000000074577928,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172PY,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172PY,KW17 2PY,,,,other,Postcode,343564,1027588,3500,18000,,,,,,,Brinian,http://data.ordnancesurvey.co.uk/id/4000000074554270,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172QA,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172QA,KW17 2QA,,,,other,Postcode,344308,1026427,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003265702,http://data.ordnancesurvey.co.uk/id/4000000003265702,Hillock Road,,,,transportNetwork,Named Road,353772,1022337,1000,20000,353687,1022268,353905,1022383,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003265824,http://data.ordnancesurvey.co.uk/id/4000000003265824,Johnstons Road,,,,transportNetwork,Named Road,343568,1027531,1000,20000,343517,1027526,343612,1027572,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,Brinian,http://data.ordnancesurvey.co.uk/id/4000000074554270,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003265913,http://data.ordnancesurvey.co.uk/id/4000000003265913,B9065,,,,transportNetwork,Numbered Road,343430,1027592,3000,250000,343223,1027492,343637,1027684,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,Brinian,http://data.ordnancesurvey.co.uk/id/4000000074554270,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074587617,http://data.ordnancesurvey.co.uk/id/4000000074587617,Muckle Peat Geo,,,,landform,Other Coastal Landform,345045,1032263,1000,15000,344796,1032008,345296,1032508,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074592603,http://data.ordnancesurvey.co.uk/id/4000000074592603,Helli Geo,,,,landform,Other Coastal Landform,348691,1020361,1000,15000,348441,1020112,348941,1020612,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074786508,http://data.ordnancesurvey.co.uk/id/4000000074786508,Burry Slades,,,,hydrography,Channel,358737,1039339,2000,100000,358487,1039070,358987,1039570,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074588455,http://data.ordnancesurvey.co.uk/id/4000000074588455,Axna Geo,,,,landform,Other Coastal Landform,352819,1026768,1000,15000,352569,1026519,353069,1027019,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074587631,http://data.ordnancesurvey.co.uk/id/4000000074587631,Axni Geo,,,,landform,Other Coastal Landform,353243,1035467,1000,15000,352990,1035217,353490,1035717,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074751785,http://data.ordnancesurvey.co.uk/id/4000000074751785,Broad Ebb,,,,landform,Other Coastal Landform,355134,1039387,3000,50000,354885,1039081,355385,1039581,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074751892,http://data.ordnancesurvey.co.uk/id/4000000074751892,Water End,,,,landform,Other Coastal Landform,347685,1027914,1000,50000,347435,1027668,347935,1028168,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074587610,http://data.ordnancesurvey.co.uk/id/4000000074587610,Quarrel Geos,,,,landform,Other Coastal Landform,358129,1038372,1000,15000,357882,1038123,358382,1038623,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074761861,http://data.ordnancesurvey.co.uk/id/4000000074761861,Scara Taing,,,,landform,Other Coastal Landform,340143,1027357,1000,50000,339897,1027107,340397,1027607,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074753017,http://data.ordnancesurvey.co.uk/id/4000000074753017,The Taing,,,,landform,Other Coastal Landform,356545,1039222,1000,50000,356295,1038971,356795,1039471,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074587613,http://data.ordnancesurvey.co.uk/id/4000000074587613,Ware Geos,,,,landform,Other Coastal Landform,354242,1022290,1000,15000,353992,1022038,354492,1022538,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074752952,http://data.ordnancesurvey.co.uk/id/4000000074752952,Geo of Tratland,,,,landform,Other Coastal Landform,340770,1027109,1000,15000,340520,1026858,341020,1027358,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074790303,http://data.ordnancesurvey.co.uk/id/4000000074790303,Sound of Longataing,,,,hydrography,Channel,345944,1032051,14000,100000,344617,1031514,346766,1032617,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074623352,http://data.ordnancesurvey.co.uk/id/4000000074623352,Resting Hill,,,,landform,Hill Or Mountain,355848,1036671,1000,300000,355598,1036421,356098,1036921,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074792015,http://data.ordnancesurvey.co.uk/id/4000000074792015,Loch of Doomy,,,,hydrography,Inland Water,355766,1034151,3000,500000,355516,1033905,356016,1034405,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074588534,http://data.ordnancesurvey.co.uk/id/4000000074588534,Ramni Geo,,,,landform,Other Coastal Landform,349655,1039388,1000,15000,349396,1039138,349896,1039638,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074751950,http://data.ordnancesurvey.co.uk/id/4000000074751950,Higha Clett,,,,landform,Cliff Or Slope,354694,1029383,1000,40000,354425,1029134,354925,1029634,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074597036,http://data.ordnancesurvey.co.uk/id/4000000074597036,Sand Geo,,,,landform,Other Coastal Landform,348330,1020793,1000,15000,348080,1020541,348580,1021041,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074798873,http://data.ordnancesurvey.co.uk/id/4000000074798873,Inniens Bay,,,,hydrography,Bay,352464,1038868,4000,150000,352243,1038647,352743,1039266,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074792234,http://data.ordnancesurvey.co.uk/id/4000000074792234,Loch of Welland,,,,hydrography,Inland Water,347674,1031307,2000,500000,347425,1031021,347925,1031521,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074595120,http://data.ordnancesurvey.co.uk/id/4000000074595120,Dyke-end Geos,,,,landform,Other Coastal Landform,356025,1039988,1000,15000,355781,1039738,356281,1040238,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074587658,http://data.ordnancesurvey.co.uk/id/4000000074587658,Horse of the Geo,,,,landform,Other Coastal Landform,354239,1022499,1000,15000,353988,1022250,354488,1022750,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074588016,http://data.ordnancesurvey.co.uk/id/4000000074588016,Rotten Geo,,,,landform,Other Coastal Landform,345866,1031715,1000,15000,345617,1031469,346117,1031969,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
