osgb4000000003307746,http://data.ordnancesurvey.co.uk/id/4000000003307746,Sraid Mhiccuinn,,,,transportNetwork,Named Road,115815,900066,1000,20000,115783,899976,115884,900126,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,Tarbert / An Tairbeart,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb5000005124579823,http://data.ordnancesurvey.co.uk/id/5000005124579823,Leverhulme Road,,,,transportNetwork,Named Road,115934,900032,1000,20000,115902,899972,115987,900109,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,Tarbert / An Tairbeart,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003307710,http://data.ordnancesurvey.co.uk/id/4000000003307710,Cnoc Na Greine,,,,transportNetwork,Named Road,116354,900015,2000,20000,116185,899966,116496,900067,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,Tarbert / An Tairbeart,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
fa7892d4-a68c-472d-8939-0962012b6520,http://data.ordnancesurvey.co.uk/id/fa7892d4-a68c-472d-8939-0962012b6520,Old Pier Road,,,,transportNetwork,Section Of Named Road,115000,900190,2000,25000,114821,900114,115165,900251,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,Tarbert / An Tairbeart,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,osgb4000000003307711,,
osgb4000000003307711,http://data.ordnancesurvey.co.uk/id/4000000003307711,Old Pier Road,,,,transportNetwork,Named Road,114931,900213,3000,20000,114701,900114,115165,900297,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,Tarbert / An Tairbeart,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003307846,http://data.ordnancesurvey.co.uk/id/4000000003307846,A859,,,,transportNetwork,Numbered Road,119402,908612,333000,1000000,99327,882844,142519,934096,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074808166,http://data.ordnancesurvey.co.uk/id/4000000074808166,Loch a' Phearcail,,,,hydrography,Inland Water,109520,915894,2000,500000,109291,915644,109791,916144,HS2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS2,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074759779,http://data.ordnancesurvey.co.uk/id/4000000074759779,Brandarsaig,,,,landform,Other Coastal Landform,104370,907031,1000,20000,104120,906781,104620,907281,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074622325,http://data.ordnancesurvey.co.uk/id/4000000074622325,Mullach an Langa,,,,landform,Hill Or Mountain,114316,909459,1000,300000,114066,909209,114566,909709,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074760030,http://data.ordnancesurvey.co.uk/id/4000000074760030,Cadha Crò,,,,landform,Other Coastal Landform,101097,908871,1000,20000,100848,908612,101348,909112,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074595757,http://data.ordnancesurvey.co.uk/id/4000000074595757,Rubha na Mòine,,,,landform,Other Coastal Landform,113165,901575,1000,20000,112916,901319,113416,901819,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074715477,http://data.ordnancesurvey.co.uk/id/4000000074715477,Rubha nan Caorach,,,,landform,Other Coastal Landform,100214,919694,1000,20000,99964,919442,100464,919942,HS2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS2,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074760029,http://data.ordnancesurvey.co.uk/id/4000000074760029,Geodha Beag,,,,landform,Other Coastal Landform,100994,909063,1000,15000,100744,908812,101244,909312,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074622609,http://data.ordnancesurvey.co.uk/id/4000000074622609,Sròn Scourst,,,,landform,Hill Or Mountain,110628,909797,1000,300000,110378,909547,110878,910047,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074623310,http://data.ordnancesurvey.co.uk/id/4000000074623310,Meilein,,,,landform,Hill Or Mountain,100273,914255,1000,300000,100023,914005,100523,914505,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074808170,http://data.ordnancesurvey.co.uk/id/4000000074808170,Loch a' Cheibhle,,,,hydrography,Inland Water,109269,915694,2000,500000,109032,915444,109532,915944,HS2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS2,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
