osgb4000000074757409,http://data.ordnancesurvey.co.uk/id/4000000074757409,Bogha Beag,,,,landform,Other Coastal Landform,98296,738597,1000,50000,98045,738347,98545,738847,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074757458,http://data.ordnancesurvey.co.uk/id/4000000074757458,Goibhneig,,,,landcover,Beach,98077,738749,1000,100000,97873,738499,98373,738999,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074767649,http://data.ordnancesurvey.co.uk/id/4000000074767649,Cnoc Leathan,,,,landform,Hill Or Mountain,96695,739201,1000,300000,96445,738951,96945,739451,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074761856,http://data.ordnancesurvey.co.uk/id/4000000074761856,Sloc a' Ghuail,,,,landform,Other Coastal Landform,98321,738828,1000,20000,98071,738579,98571,739079,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074798170,http://data.ordnancesurvey.co.uk/id/4000000074798170,Balephuil Bay,,,,hydrography,Bay,94786,739948,14000,150000,93694,739337,95898,740723,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074757406,http://data.ordnancesurvey.co.uk/id/4000000074757406,Boghasum,,,,landform,Island,98487,738786,1000,800000,98238,738540,98738,739040,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074761855,http://data.ordnancesurvey.co.uk/id/4000000074761855,An Iosag,,,,landform,Other Coastal Landform,98637,738793,1000,50000,98387,738543,98887,739043,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074757942,http://data.ordnancesurvey.co.uk/id/4000000074757942,Na Bràthairean,,,,landform,Island,95685,738886,1000,800000,95440,738637,95940,739137,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074758006,http://data.ordnancesurvey.co.uk/id/4000000074758006,Corr-Eilean,,,,landform,Island,95756,739813,1000,800000,95506,739557,96006,740057,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074757373,http://data.ordnancesurvey.co.uk/id/4000000074757373,Clèit Mhòr,,,,landform,Other Coastal Landform,97505,738631,1000,20000,97256,738381,97756,738881,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074720400,http://data.ordnancesurvey.co.uk/id/4000000074720400,Cùl Sgàthain,,,,landcover,Beach,98640,739640,2000,100000,98386,739390,98886,739890,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074757407,http://data.ordnancesurvey.co.uk/id/4000000074757407,Bogha Eilean an Aodaich,,,,landform,Other Coastal Landform,97640,738243,1000,50000,97390,737993,97890,738493,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074589300,http://data.ordnancesurvey.co.uk/id/4000000074589300,Eilean an Fhèoir,,,,landform,Island,95745,739603,2000,800000,95496,739374,95996,739874,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074757405,http://data.ordnancesurvey.co.uk/id/4000000074757405,Tràigh Sgiobasail,,,,landcover,Beach,98469,738921,1000,100000,98219,738671,98719,739171,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074788820,http://data.ordnancesurvey.co.uk/id/4000000074788820,Sloc Ni'n Eàghainn,,,,hydrography,Bay,97739,738444,1000,150000,97437,738238,97937,738738,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074767613,http://data.ordnancesurvey.co.uk/id/4000000074767613,Glac Mhòr,,,,landform,Cirque Or Hollow,96285,739292,1000,30000,96036,739046,96536,739546,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074589288,http://data.ordnancesurvey.co.uk/id/4000000074589288,Eilean an Aodaich,,,,landform,Island,97623,738348,1000,800000,97374,738098,97874,738598,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074589287,http://data.ordnancesurvey.co.uk/id/4000000074589287,Eilean a' Bhradain,,,,landform,Island,98031,738669,1000,800000,97781,738418,98281,738918,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074763885,http://data.ordnancesurvey.co.uk/id/4000000074763885,Cnoc Mòr,,,,landform,Hill Or Mountain,98228,739036,1000,300000,97978,738786,98478,739286,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074757943,http://data.ordnancesurvey.co.uk/id/4000000074757943,Stail Mhòr,,,,landform,Other Coastal Landform,96293,739467,1000,20000,96032,739217,96532,739717,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074757376,http://data.ordnancesurvey.co.uk/id/4000000074757376,Tràigh Bhàin,,,,landcover,Beach,98615,739802,1000,100000,98365,739554,98865,740054,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074612414,http://data.ordnancesurvey.co.uk/id/4000000074612414,Bogha Mòr,,,,landform,Island,98201,738578,2000,800000,97952,738339,98452,738839,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074788821,http://data.ordnancesurvey.co.uk/id/4000000074788821,Port a' Mhuilinn,,,,hydrography,Bay,97924,738641,1000,150000,97683,738435,98183,738935,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074757463,http://data.ordnancesurvey.co.uk/id/4000000074757463,Gasamull,,,,landform,Other Coastal Landform,98243,738795,1000,20000,97926,738546,98426,739046,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074757941,http://data.ordnancesurvey.co.uk/id/4000000074757941,Am Faoileann,,,,landcover,Wetland,96043,739018,1000,200000,95795,738769,96295,739269,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074757939,http://data.ordnancesurvey.co.uk/id/4000000074757939,Sloc Leum nan Each,,,,landform,Other Coastal Landform,96539,738710,1000,50000,96342,738460,96842,738960,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074788988,http://data.ordnancesurvey.co.uk/id/4000000074788988,Lòn na Dubh-sgeir,,,,hydrography,Bay,95786,739283,2000,150000,95674,738999,96174,739499,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074788912,http://data.ordnancesurvey.co.uk/id/4000000074788912,Port Riseag,,,,hydrography,Tidal Water,95942,739034,2000,150000,95759,738797,96259,739297,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074612417,http://data.ordnancesurvey.co.uk/id/4000000074612417,Eilean Rinn Thorbhais,,,,landform,Island,93397,739924,1000,800000,93147,739695,93647,740195,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074788989,http://data.ordnancesurvey.co.uk/id/4000000074788989,Poll nan Cudaigean,,,,hydrography,Tidal Water,95708,739477,2000,150000,95493,739284,95993,739784,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074791929,http://data.ordnancesurvey.co.uk/id/4000000074791929,Linne Thorramhuill,,,,hydrography,Inland Water,97378,739087,1000,500000,97129,738837,97629,739337,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074758008,http://data.ordnancesurvey.co.uk/id/4000000074758008,An Dubh-sgeir,,,,landform,Other Coastal Landform,95734,739293,1000,50000,95484,739043,95984,739543,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074757460,http://data.ordnancesurvey.co.uk/id/4000000074757460,Bogha Ghilleasbuig,,,,landform,Other Coastal Landform,98378,738658,1000,50000,98128,738408,98628,738908,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074757940,http://data.ordnancesurvey.co.uk/id/4000000074757940,Carraig Nuadh,,,,landform,Island,96106,738763,1000,800000,95856,738524,96356,739024,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074589286,http://data.ordnancesurvey.co.uk/id/4000000074589286,Eilean an Eisg,,,,landform,Island,98685,738826,1000,800000,98441,738576,98941,739076,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074798169,http://data.ordnancesurvey.co.uk/id/4000000074798169,Port Snoig,,,,hydrography,Bay,96896,738597,2000,150000,96584,738385,97084,738885,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074788911,http://data.ordnancesurvey.co.uk/id/4000000074788911,Port na Meidhaig,,,,hydrography,Tidal Water,96726,738602,1000,150000,96475,738356,96975,738856,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074789020,http://data.ordnancesurvey.co.uk/id/4000000074789020,Port Mòr,,,,hydrography,Bay,95708,739841,1000,150000,95520,739530,96020,740030,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074612415,http://data.ordnancesurvey.co.uk/id/4000000074612415,Sgeirean Poll Mhiasumuill,,,,landform,Island,97765,738501,1000,800000,97515,738252,98015,738752,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074614549,http://data.ordnancesurvey.co.uk/id/4000000074614549,Eilean Mòr,,,,landform,Island,98010,738585,1000,800000,97760,738333,98260,738833,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074757462,http://data.ordnancesurvey.co.uk/id/4000000074757462,Ceann Criche,,,,landcover,Wetland,98446,738900,1000,200000,98197,738634,98697,739134,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074757374,http://data.ordnancesurvey.co.uk/id/4000000074757374,Rumidil,,,,landform,Other Coastal Landform,97158,738529,1000,50000,96908,738275,97408,738775,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
