osgb4000000074577583,http://data.ordnancesurvey.co.uk/id/4000000074577583,Monger,,,,populatedPlace,Suburban Area,365977,155311,4000,25000,365730,155208,366230,155773,BA3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA3,,,,,,,Bath and North East Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025554,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074552273,http://data.ordnancesurvey.co.uk/id/4000000074552273,Weston Town,,,,populatedPlace,Hamlet,370184,142024,5000,25000,370026,141726,370526,142226,BA4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA4,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074554174,http://data.ordnancesurvey.co.uk/id/4000000074554174,Chelynch,,,,populatedPlace,Hamlet,364898,143891,5000,25000,364727,143645,365380,144198,BA4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA4,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074551893,http://data.ordnancesurvey.co.uk/id/4000000074551893,Elliots Green,,,,populatedPlace,Hamlet,379876,145970,5000,25000,379248,145737,379946,146246,BA11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA11,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074541255,http://data.ordnancesurvey.co.uk/id/4000000074541255,Waterlip,,,,populatedPlace,Hamlet,365922,144752,5000,25000,365701,144153,366201,144792,BA4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA4,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074571825,http://data.ordnancesurvey.co.uk/id/4000000074571825,Welton,,,,populatedPlace,Suburban Area,366835,155011,4000,25000,366563,154597,367162,155097,BA3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA3,,,,,,,Bath and North East Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025554,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074571136,http://data.ordnancesurvey.co.uk/id/4000000074571136,Killing's Knap,,,,populatedPlace,Hamlet,366667,151750,5000,25000,366408,151502,366908,152002,BA3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA3,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074549296,http://data.ordnancesurvey.co.uk/id/4000000074549296,Field,,,,populatedPlace,Suburban Area,362221,143109,4000,25000,361911,142784,362467,143284,BA4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA4,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074552261,http://data.ordnancesurvey.co.uk/id/4000000074552261,Tytherington,,,,populatedPlace,Hamlet,376825,145345,5000,25000,376313,145020,377144,145850,BA11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA11,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074553041,http://data.ordnancesurvey.co.uk/id/4000000074553041,Cloford,,,,populatedPlace,Hamlet,372259,144120,5000,25000,372037,143863,372906,144363,BA11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA11,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074548902,http://data.ordnancesurvey.co.uk/id/4000000074548902,Upper Benter,,,,populatedPlace,Hamlet,364280,149304,5000,25000,364093,149084,364593,149584,BA3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA3,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074569423,http://data.ordnancesurvey.co.uk/id/4000000074569423,Cross Ways,,,,populatedPlace,Other Settlement,364558,159643,15000,25000,364299,159397,364799,159897,BA2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA2,,,,,,,Bath and North East Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025554,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074552651,http://data.ordnancesurvey.co.uk/id/4000000074552651,The Butts,,,,populatedPlace,Suburban Area,376933,147306,4000,25000,376720,146940,377230,147504,BA11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA11,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074548525,http://data.ordnancesurvey.co.uk/id/4000000074548525,Ashwick,,,,populatedPlace,Hamlet,363361,147893,5000,25000,363296,147840,363839,148562,BA3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA3,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Ashwick,
osgb4000000074551892,http://data.ordnancesurvey.co.uk/id/4000000074551892,East Woodlands,,,,populatedPlace,Hamlet,379218,144620,5000,25000,378876,144004,379483,144948,BA11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA11,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074572492,http://data.ordnancesurvey.co.uk/id/4000000074572492,Tunley,,,,populatedPlace,Village,369286,159401,10000,250000,368355,158967,369832,159803,BA2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA2,,,,,,,Bath and North East Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025554,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074572154,http://data.ordnancesurvey.co.uk/id/4000000074572154,Farrington Gurney,,,,populatedPlace,Village,363150,155552,13000,250000,362288,155187,364291,156044,BS39,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BS39,,,,,,,Bath and North East Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025554,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Farrington_Gurney,http://sws.geonames.org/2649644
osgb4000000074549295,http://data.ordnancesurvey.co.uk/id/4000000074549295,East Town,,,,populatedPlace,Suburban Area,360351,140742,5000,25000,360011,140523,360710,141023,BA4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA4,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074553039,http://data.ordnancesurvey.co.uk/id/4000000074553039,Charlton,,,,populatedPlace,Suburban Area,363079,143028,6000,25000,362833,142622,363454,143493,BA4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA4,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074572491,http://data.ordnancesurvey.co.uk/id/4000000074572491,Carlingcott,,,,populatedPlace,Village,369669,158145,4000,250000,369278,157968,369928,158471,BA2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA2,,,,,,,Bath and North East Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025554,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074552656,http://data.ordnancesurvey.co.uk/id/4000000074552656,Hapsford,,,,populatedPlace,Hamlet,375960,149712,5000,25000,375647,149394,376168,149894,BA11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA11,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074572159,http://data.ordnancesurvey.co.uk/id/4000000074572159,Shoscombe,,,,populatedPlace,Village,371351,156473,9000,250000,370823,155847,372199,156646,BA2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA2,,,,,,,Bath and North East Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025554,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Shoscombe,
osgb4000000074570786,http://data.ordnancesurvey.co.uk/id/4000000074570786,Holcombe,,,,populatedPlace,Village,367127,149602,8000,250000,366763,148919,367623,150080,BA3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA3,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Holcombe,_Somerset",http://sws.geonames.org/2646775
osgb4000000074568734,http://data.ordnancesurvey.co.uk/id/4000000074568734,Camerton,,,,populatedPlace,Village,368110,157760,9000,250000,367441,157142,368829,158110,BA2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA2,,,,,,,Bath and North East Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025554,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Camerton,_Somerset",http://sws.geonames.org/2653924
osgb4000000074570423,http://data.ordnancesurvey.co.uk/id/4000000074570423,Kilmersdon,,,,populatedPlace,Village,369459,152273,6000,250000,368954,151965,369844,152776,BA3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA3,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Kilmersdon,http://sws.geonames.org/2645597
osgb4000000074571823,http://data.ordnancesurvey.co.uk/id/4000000074571823,Clandown,,,,populatedPlace,Suburban Area,368365,155830,6000,25000,367824,155408,368596,156333,BA3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA3,,,,,,,Bath and North East Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025554,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074553405,http://data.ordnancesurvey.co.uk/id/4000000074553405,Lower Whatley,,,,populatedPlace,Hamlet,374200,147338,5000,25000,373868,147031,374565,147531,BA11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA11,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074570784,http://data.ordnancesurvey.co.uk/id/4000000074570784,Writhlington,,,,populatedPlace,Suburban Area,370245,154667,4000,25000,369958,154420,370550,154941,BA3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA3,,,,,,,Bath and North East Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025554,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Writhlington,http://sws.geonames.org/6693663
osgb4000000074314475,http://data.ordnancesurvey.co.uk/id/4000000074314475,Downside,,,,populatedPlace,Hamlet,363994,150041,5000,25000,363798,149930,364298,150529,BA3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA3,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074571137,http://data.ordnancesurvey.co.uk/id/4000000074571137,Downside,,,,populatedPlace,Village,362389,144805,6000,250000,361977,144465,362578,145418,BA4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA4,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074553037,http://data.ordnancesurvey.co.uk/id/4000000074553037,Cannard's Grave,,,,populatedPlace,Village,362615,141930,3000,250000,362449,141522,362949,142060,BA4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA4,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074580584,http://data.ordnancesurvey.co.uk/id/4000000074580584,Upper Baggeridge,,,,populatedPlace,Hamlet,374798,156867,5000,25000,374607,156658,375107,157158,BA2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA2,,,,,,,Bath and North East Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025554,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074568736,http://data.ordnancesurvey.co.uk/id/4000000074568736,Greenvale,,,,populatedPlace,Suburban Area,366614,158405,3000,25000,366447,158058,366947,158558,BA2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA2,,,,,,,Bath and North East Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025554,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074571481,http://data.ordnancesurvey.co.uk/id/4000000074571481,Providence Place,,,,populatedPlace,Suburban Area,366101,153994,3000,25000,365719,153823,366219,154323,BA3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA3,,,,,,,Bath and North East Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025554,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074571139,http://data.ordnancesurvey.co.uk/id/4000000074571139,West Hill Gardens,,,,populatedPlace,Suburban Area,368008,154354,4000,25000,367772,154109,368406,154618,BA3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA3,,,,,,,Bath and North East Somerset,http://data.ordnancesurvey.co.uk/id/7000000000025554,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074554179,http://data.ordnancesurvey.co.uk/id/4000000074554179,Highbury,,,,populatedPlace,Suburban Area,368669,148735,5000,25000,368331,148547,369042,149180,BA3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA3,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074553403,http://data.ordnancesurvey.co.uk/id/4000000074553403,Downhead,,,,populatedPlace,Hamlet,369072,145926,5000,25000,368804,145224,369317,146079,BA4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BA4,,,,Mendip,http://data.ordnancesurvey.co.uk/id/7000000000043462,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Somerset,http://data.ordnancesurvey.co.uk/id/7000000000010578,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Downhead,http://sws.geonames.org/2651028
